종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
095570,AJ네트웍스,"4,930","60","1.23","4,935","4,930","35,953","175,848,040","4,890","4,935","4,825","1,000",원(KRW),"46,822,295","230,833,914,350",901
068400,AJ렌터카,"11,850","50","0.42","11,900","11,850","155,321","1,835,737,000","11,800","11,950","11,700","500",원(KRW),"22,146,300","262,433,655,000",
006840,AK홀딩스,"51,200","200","0.39","51,300","51,200","22,368","1,130,267,900","51,100","51,500","49,900","5,000",원(KRW),"13,247,561","678,275,123,200",
027410,BGF,"7,850","-80","1.01","7,850","7,840","150,300","1,180,203,990","7,930","7,950","7,790","1,000",원(KRW),"95,369,179","748,648,055,150",
282330,BGF리테일,"182,500","-1,500","0.82","183,000","182,500","12,917","2,371,677,000","183,500","186,500","182,500","1,000",원(KRW),"17,283,906","3,154,312,845,000",
138930,BNK금융지주,"7,350","0","0.00","7,360","7,350","922,287","6,807,034,710","7,350","7,430","7,300","5,000",원(KRW),"325,935,246","2,395,624,058,100",
001460,BYC,"242,000","-500","0.21","242,000","241,500","73","17,623,000","242,500","242,500","241,000","5,000",원(KRW),"624,615","151,156,830,000",
001465,BYC우,"110,500","-3,000","2.64","110,500","110,000","333","36,526,000","113,500","113,500","108,500","5,000",원(KRW),"215,385","23,800,042,500",
001040,CJ,"120,000","-500","0.41","120,000","119,500","45,621","5,471,659,500","120,000","120,500","119,000","5,000",원(KRW),"29,176,998","3,501,239,760,000",
079160,CJ CGV,"42,550","-100","0.23","42,600","42,550","99,788","4,259,713,150","42,450","43,150","42,300","500",원(KRW),"21,161,313","900,413,868,150",
000120,CJ대한통운,"164,500","-3,500","2.08","165,000","164,500","76,594","12,651,317,000","168,000","169,000","164,500","5,000",원(KRW),"22,812,344","3,752,630,588,000",
011150,CJ씨푸드,"2,435","40","1.67","2,435","2,430","92,482","225,058,940","2,410","2,450","2,410","500",원(KRW),"35,930,773","87,491,432,255",
011155,CJ씨푸드1우,"28,650","0","0.00","28,700","28,450","1,169","33,292,550","29,000","29,000","28,150","500",원(KRW),"200,000","5,730,000,000",
001045,CJ우,"52,700","-900","1.68","53,200","52,700","3,937","208,733,700","54,500","54,500","52,000","5,000",원(KRW),"2,260,223","119,113,752,100",
097950,CJ제일제당,"335,000","-7,500","2.19","335,500","335,000","42,812","14,496,455,000","342,000","343,000","335,000","5,000",원(KRW),"15,054,186","5,043,152,310,000",
097955,CJ제일제당 우,"128,000","-2,500","1.92","128,000","127,500","6,285","801,238,000","130,000","130,000","127,000","5,000",원(KRW),"1,327,433","169,911,424,000",
037560,CJ헬로,"10,350","100","0.98","10,350","10,300","152,571","1,571,763,450","10,300","10,350","10,200","2,500",원(KRW),"77,446,865","801,575,052,750",
000590,CS홀딩스,"65,700","1,500","2.34","65,700","65,600","1,194","77,564,000","63,900","65,800","63,400","5,000",원(KRW),"1,154,482","75,849,467,400",
012030,DB,"937","-20","2.09","938","937","806,538","759,571,268","959","967","925","500",원(KRW),"201,173,933","188,499,975,221",
016610,DB금융투자,"4,965","55","1.12","4,965","4,955","49,313","243,211,310","4,910","4,990","4,870","5,000",원(KRW),"42,446,389","210,746,321,385",
005830,DB손해보험,"70,700","1,200","1.73","70,900","70,700","182,614","12,987,446,700","69,300","72,200","69,300","500",원(KRW),"70,800,000","5,005,560,000,000",
000990,DB하이텍,"12,850","-50","0.39","12,850","12,800","559,396","7,212,356,800","13,000","13,300","12,600","5,000",원(KRW),"44,398,588","570,521,855,800",
000995,DB하이텍1우,"37,300","-250","0.67","37,350","37,300","1,987","73,703,950","37,500","37,800","36,450","5,000",원(KRW),"112,316","4,189,386,800",
139130,DGB금융지주,"8,790","110","1.27","8,790","8,780","709,024","6,223,952,370","8,660","8,810","8,660","5,000",원(KRW),"169,145,833","1,486,791,872,070",
004840,DRB동일,"6,690","50","0.75","6,690","6,680","4,868","32,375,550","6,640","6,700","6,610","500",원(KRW),"19,480,000","130,321,200,000",
155660,DSR,"4,180","10","0.24","4,180","4,170","38,182","159,167,495","4,190","4,210","4,145","500",원(KRW),"16,000,000","66,880,000,000",
069730,DSR제강,"4,720","10","0.21","4,720","4,710","65,916","308,460,095","4,750","4,750","4,455","500",원(KRW),"14,400,000","67,968,000,000",
017940,E1,"60,500","-200","0.33","60,500","60,300","6,146","373,132,500","60,700","61,100","60,100","5,000",원(KRW),"6,860,000","415,030,000,000",
007700,F&F,"43,850","1,300","3.06","43,900","43,850","143,232","6,245,091,350","42,650","44,750","41,950","500",원(KRW),"15,400,000","675,290,000,000",
114090,GKL,"25,700","-50","0.19","25,750","25,700","90,533","2,326,104,750","26,000","26,050","25,450","500",원(KRW),"61,855,670","1,589,690,719,000",
078930,GS,"53,900","-500","0.92","54,000","53,900","135,103","7,324,690,400","53,900","54,500","53,800","5,000",원(KRW),"92,915,378","5,008,138,874,200",
006360,GS건설,"46,750","-300","0.64","46,800","46,750","308,929","14,490,773,500","46,650","47,450","46,600","5,000",원(KRW),"79,435,797","3,713,623,509,750",
001250,GS글로벌,"2,800","115","4.28","2,805","2,800","792,524","2,190,195,825","2,715","2,820","2,695","2,500",원(KRW),"82,533,764","231,094,539,200",
007070,GS리테일,"35,750","-300","0.83","35,800","35,750","262,198","9,361,187,650","36,100","36,350","35,450","1,000",원(KRW),"77,000,000","2,752,750,000,000",
078935,GS우,"36,400","300","0.83","36,400","36,350","2,333","84,990,300","36,300","36,550","36,200","5,000",원(KRW),"1,784,826","64,967,666,400",
012630,HDC,"19,050","400","2.14","19,050","19,000","604,937","11,531,733,350","18,750","19,350","18,350","5,000",원(KRW),"59,741,721","1,138,079,785,050",
039570,HDC아이콘트롤스,"10,400","300","2.97","10,400","10,350","43,742","447,817,750","10,100","10,500","10,000","500",원(KRW),"16,460,000","171,184,000,000",
089470,HDC현대EP,"4,870","40","0.83","4,870","4,850","38,276","184,645,670","4,830","4,890","4,780","500",원(KRW),"31,900,000","155,353,000,000",
294870,HDC현대산업개발,"49,550","300","0.61","49,600","49,550","199,318","9,949,311,250","49,300","51,000","48,600","5,000",원(KRW),"43,938,220","2,177,138,801,000",
082740,HSD엔진,"5,250","-310","5.58","5,250","5,240","2,213,981","11,609,097,640","5,590","5,600","5,070","1,000",원(KRW),"32,947,142","172,972,495,500",
003560,IHQ,"1,875","-15","0.79","1,875","1,870","504,102","942,795,945","1,880","1,895","1,860","500",원(KRW),"146,235,748","274,192,027,500",
175330,JB금융지주,"6,240","30","0.48","6,270","6,240","779,665","4,876,761,210","6,190","6,300","6,130","5,000",원(KRW),"196,982,894","1,229,173,258,560",
234080,JW생명과학,"22,300","-200","0.89","22,450","22,300","35,956","801,846,050","22,500","22,600","22,050","2,500",원(KRW),"15,834,554","353,110,554,200",
001060,JW중외제약,"40,200","-200","0.50","40,250","40,200","31,345","1,264,519,550","40,400","40,600","40,150","2,500",원(KRW),"20,196,684","811,906,696,800",
001067,JW중외제약2우B,"46,150","300","0.65","46,500","46,100","609","28,213,400","47,750","47,750","46,050","2,500",원(KRW),"87,790","4,051,508,500",
001065,JW중외제약우,"26,500","450","1.73","26,400","26,200","1,315","34,426,800","25,900","26,600","25,700","2,500",원(KRW),"167,375","4,435,437,500",
096760,JW홀딩스,"7,160","-10","0.14","7,180","7,160","68,235","489,666,550","7,230","7,230","7,120","500",원(KRW),"64,520,904","461,969,672,640",
105560,KB금융,"48,600","550","1.14","48,600","48,550","1,588,876","77,293,850,950","48,300","49,200","47,850","5,000",원(KRW),"418,111,537","20,320,220,698,200",
002380,KCC,"337,500","10,500","3.21","337,500","337,000","37,015","12,344,767,000","324,500","338,500","324,500","5,000",원(KRW),"10,556,513","3,562,823,137,500",
009070,KCTC,"3,860","300","8.43","3,860","3,855","1,856,203","7,254,621,620","3,545","4,150","3,545","500",원(KRW),"30,000,000","115,800,000,000",
009440,KC그린홀딩스,"4,150","-30","0.72","4,150","4,140","29,405","122,037,830","4,190","4,190","4,120","500",원(KRW),"22,434,980","93,105,167,000",
119650,KC코트렐,"5,300","-90","1.67","5,300","5,290","75,381","402,935,440","5,380","5,460","5,260","500",원(KRW),"13,000,000","68,900,000,000",
092220,KEC,"1,170","30","2.63","1,175","1,170","2,971,515","3,459,568,520","1,145","1,180","1,120","500",원(KRW),"112,451,621","131,568,396,570",
001390,KG케미칼,"16,600","-150","0.90","16,650","16,600","91,685","1,522,638,450","16,750","16,750","16,500","5,000",원(KRW),"12,455,526","206,761,731,600",
001940,KISCO홀딩스,"13,800","-50","0.36","13,850","13,800","4,775","66,046,000","13,850","14,050","13,550","1,000",원(KRW),"18,476,380","254,974,044,000",
025000,KPX케미칼,"55,000","2,000","3.77","55,000","54,800","11,392","622,792,500","53,700","55,600","53,000","5,000",원(KRW),"4,840,000","266,200,000,000",
092230,KPX홀딩스,"59,900","300","0.50","60,100","59,900","276","16,534,700","59,800","60,100","59,700","5,000",원(KRW),"4,224,646","253,056,295,400",
000040,KR모터스,"532","4","0.76","532","531","124,566","65,933,740","532","533","522","500",원(KRW),"189,444,075","100,784,247,900",
044450,KSS해운,"6,520","-90","1.36","6,540","6,520","56,529","366,090,260","6,520","6,580","6,420","500",원(KRW),"23,185,880","151,171,937,600",
030200,KT,"28,600","0","0.00","28,650","28,600","376,462","10,781,437,750","28,550","28,750","28,550","5,000",원(KRW),"261,111,808","7,467,797,708,800",
033780,KT&G,"98,900","-200","0.20","99,000","98,900","333,834","33,079,255,400","100,000","100,000","98,500","5,000",원(KRW),"137,292,497","13,578,227,953,300",
030210,KTB투자증권,"3,295","10","0.30","3,300","3,295","240,899","790,825,305","3,300","3,310","3,255","5,000",원(KRW),"60,314,092","198,734,933,140",
058850,KTcs,"2,565","-55","2.10","2,570","2,565","512,905","1,322,226,050","2,615","2,640","2,540","500",원(KRW),"42,685,000","109,487,025,000",
093050,LF,"24,650","0","0.00","24,700","24,650","44,221","1,090,013,900","24,500","24,850","24,400","5,000",원(KRW),"29,240,000","720,766,000,000",
003550,LG,"77,500","-200","0.26","77,500","77,400","232,526","18,151,906,100","78,500","78,800","77,000","5,000",원(KRW),"172,557,131","13,373,177,652,500",
034220,LG디스플레이,"19,050","150","0.79","19,050","19,000","1,826,048","34,915,812,700","18,950","19,300","18,900","5,000",원(KRW),"357,815,700","6,816,389,085,000",
001120,LG상사,"17,000","-250","1.45","17,050","17,000","213,603","3,637,209,400","17,150","17,250","16,850","5,000",원(KRW),"38,760,000","658,920,000,000",
051900,LG생활건강,"1,254,000","-11,000","0.87","1,255,000","1,254,000","30,993","39,317,004,000","1,275,000","1,298,000","1,254,000","5,000",원(KRW),"15,618,197","19,585,219,038,000",
051905,LG생활건강우,"750,000","-10,000","1.32","751,000","750,000","2,209","1,668,460,720","760,000","774,000","743,000","5,000",원(KRW),"2,099,697","1,574,772,750,000",
003555,LG우,"43,350","400","0.93","43,350","43,050","3,593","155,082,650","42,800","43,400","42,800","5,000",원(KRW),"3,314,677","143,691,247,950",
032640,LG유플러스,"14,800","-300","1.99","14,850","14,800","3,537,588","52,488,503,200","15,150","15,200","14,700","5,000",원(KRW),"436,611,361","6,461,848,142,800",
011070,LG이노텍,"99,500","2,000","2.05","99,600","99,500","238,390","23,795,206,800","98,700","100,500","98,700","5,000",원(KRW),"23,667,107","2,354,877,146,500",
066570,LG전자,"65,400","-1,200","1.80","65,500","65,400","1,039,069","68,036,089,100","66,300","66,300","65,200","5,000",원(KRW),"163,647,814","10,702,567,035,600",
066575,LG전자우,"26,300","-750","2.77","26,400","26,300","44,514","1,180,384,800","27,100","27,200","26,250","5,000",원(KRW),"17,185,992","451,991,589,600",
108670,LG하우시스,"70,800","800","1.14","70,800","70,700","56,777","3,995,990,500","70,200","71,000","69,300","5,000",원(KRW),"8,967,670","634,911,036,000",
108675,LG하우시스우,"32,500","0","0.00","32,500","32,150","10,678","340,124,150","32,500","32,500","31,500","5,000",원(KRW),"1,032,330","33,550,725,000",
051910,LG화학,"368,000","0","0.00","368,500","368,000","186,088","68,713,984,500","369,500","373,000","367,000","5,000",원(KRW),"70,592,343","25,977,982,224,000",
051915,LG화학우,"205,000","2,500","1.23","205,000","204,000","29,598","6,024,787,669","203,500","205,500","202,000","5,000",원(KRW),"7,688,800","1,576,204,000,000",
079550,LIG넥스원,"34,550","550","1.62","34,550","34,500","179,758","6,139,261,250","34,050","34,700","33,700","5,000",원(KRW),"22,000,000","760,100,000,000",
006260,LS,"56,700","-600","1.05","56,700","56,600","120,093","6,799,370,900","57,500","57,500","56,000","5,000",원(KRW),"32,200,000","1,825,740,000,000",
000680,LS네트웍스,"2,825","-10","0.35","2,840","2,825","9,878","27,886,535","2,860","2,860","2,820","5,000",원(KRW),"78,803,016","222,618,520,200",
010120,LS산전,"52,800","400","0.76","52,900","52,800","100,302","5,299,319,300","52,800","53,400","52,400","5,000",원(KRW),"30,000,000","1,584,000,000,000",
229640,LS전선아시아,"6,020","60","1.01","6,020","6,000","12,585","75,483,630","5,950","6,020","5,940","500",원(KRW),"30,624,879","184,361,771,580",
023150,MH에탄올,"5,850","50","0.86","5,850","5,830","7,933","46,178,330","5,880","5,880","5,740","500",원(KRW),"7,378,526","43,164,377,100",
035420,NAVER,"133,500","-2,500","1.84","134,000","133,500","530,284","72,389,292,630","138,000","140,000","133,000","100",원(KRW),"164,813,395","22,002,588,232,500",
181710,NHN엔터테인먼트,"67,500","8,500","14.41","67,500","67,400","624,458","41,299,434,700","59,500","69,400","59,400","500",원(KRW),"19,565,025","1,320,639,187,500",
005940,NH투자증권,"13,950","0","0.00","13,950","13,900","469,209","6,566,921,850","14,100","14,100","13,900","5,000",원(KRW),"281,408,887","3,925,653,973,650",
005945,NH투자증권우,"8,830","80","0.91","8,830","8,820","52,885","466,280,650","8,750","8,850","8,750","5,000",원(KRW),"18,870,968","166,630,647,440",
034310,NICE,"17,700","-200","1.12","17,700","17,650","29,208","518,359,250","17,950","17,950","17,700","500",원(KRW),"37,882,300","670,516,710,000",
008260,NI스틸,"2,730","0","0.00","2,730","2,720","68,293","185,899,130","2,770","2,770","2,690","500",원(KRW),"28,600,117","78,078,319,410",
004250,NPC,"3,845","-35","0.90","3,860","3,845","2,684","10,357,215","3,910","3,945","3,835","500",원(KRW),"36,720,000","141,188,400,000",
004255,NPC우,"2,300","5","0.22","2,295","2,215","134","308,195","2,300","2,300","2,295","500",원(KRW),"5,280,000","12,144,000,000",
010060,OCI,"108,000","1,000","0.93","108,500","108,000","144,194","15,649,810,500","106,000","109,500","106,000","5,000",원(KRW),"23,849,371","2,575,732,068,000",
005490,POSCO,"270,500","-3,500","1.28","271,000","270,500","274,201","74,539,388,000","273,000","275,500","270,000","5,000",원(KRW),"87,186,835","23,584,038,867,500",
100840,S&TC,"12,150","0","0.00","12,200","12,150","19,086","228,915,400","12,150","12,300","11,750","500",원(KRW),"7,297,150","88,660,372,500",
064960,S&T모티브,"34,150","50","0.15","34,150","34,100","51,283","1,730,741,900","34,600","34,600","33,150","5,000",원(KRW),"14,623,136","499,380,094,400",
003570,S&T중공업,"7,480","170","2.33","7,480","7,470","284,536","2,203,856,010","7,530","8,260","7,290","2,500",원(KRW),"32,473,439","242,901,323,720",
036530,S&T홀딩스,"13,050","0","0.00","13,100","13,050","11,449","151,533,350","13,250","13,300","13,000","500",원(KRW),"16,303,886","212,765,712,300",
010950,S-Oil,"104,500","0","0.00","104,500","104,000","211,714","22,215,948,000","104,500","106,000","104,000","2,500",원(KRW),"112,582,792","11,764,901,764,000",
010955,S-Oil우,"73,000","800","1.11","73,100","73,000","16,127","1,176,468,600","73,000","73,300","72,700","2,500",원(KRW),"4,021,927","293,600,671,000",
034120,SBS,"22,850","-50","0.22","22,900","22,850","44,438","1,008,256,350","22,950","23,100","22,450","5,000",원(KRW),"18,252,582","417,071,498,700",
101060,SBS미디어홀딩스,"2,260","-5","0.22","2,265","2,260","39,054","88,389,690","2,275","2,290","2,245","500",원(KRW),"139,896,190","316,165,389,400",
004060,SG세계물산,"811","-5","0.61","813","811","528,593","431,090,066","816","821","809","500",원(KRW),"202,424,960","164,166,642,560",
001380,SG충방,"2,450","-150","5.77","2,455","2,450","2,838,630","7,410,537,020","2,605","2,730","2,450","500",원(KRW),"44,964,143","110,162,150,350",
002360,SH에너지화학,"1,180","-5","0.42","1,185","1,180","594,263","702,750,875","1,190","1,195","1,175","500",원(KRW),"111,133,730","131,137,801,400",
009160,SIMPAC,"2,930","45","1.56","2,940","2,930","167,779","493,156,110","2,860","2,985","2,860","500",원(KRW),"65,429,516","191,708,481,880",
123700,SJM,"3,240","5","0.15","3,245","3,240","4,634","14,899,340","3,290","3,290","3,170","500",원(KRW),"15,604,898","50,559,869,520",
025530,SJM홀딩스,"3,310","-5","0.15","3,310","3,305","10,411","34,444,245","3,330","3,335","3,285","500",원(KRW),"14,934,008","49,431,566,480",
034730,SK,"258,000","-5,500","2.09","258,500","258,000","119,435","31,054,459,500","261,500","264,500","257,500","200",원(KRW),"70,360,297","18,152,956,626,000",
011790,SKC,"38,400","-300","0.78","38,450","38,400","61,732","2,372,730,100","38,700","39,250","38,150","5,000",원(KRW),"37,534,555","1,441,326,912,000",
018670,SK가스,"82,600","200","0.24","82,600","82,500","14,797","1,227,706,900","82,100","83,400","82,000","5,000",원(KRW),"9,054,167","747,874,194,200",
001740,SK네트웍스,"6,190","260","4.38","6,200","6,190","3,166,502","19,504,886,910","5,910","6,250","5,910","2,500",원(KRW),"248,187,647","1,536,281,534,930",
001745,SK네트웍스우,"56,000","-900","1.58","56,000","55,800","1,427","80,140,600","55,600","57,200","55,100","2,500",원(KRW),"113,648","6,364,288,000",
006120,SK디스커버리,"28,950","0","0.00","29,000","28,950","38,248","1,107,902,500","28,950","29,300","28,500","5,000",원(KRW),"19,037,855","551,145,902,250",
006125,SK디스커버리우,"15,500","150","0.98","15,450","15,300","1,004","15,487,450","15,450","15,550","15,150","5,000",원(KRW),"1,358,455","21,056,052,500",
210980,SK디앤디,"29,550","-50","0.17","29,550","29,300","8,891","262,387,300","29,600","29,650","29,250","1,000",원(KRW),"18,990,164","561,159,346,200",
03473K,SK우,"136,000","-3,000","2.16","136,000","135,500","2,150","294,236,500","139,500","139,500","136,000","200",원(KRW),"566,135","76,994,360,000",
096770,SK이노베이션,"186,000","-2,500","1.33","186,000","185,500","270,225","50,903,035,850","188,500","193,000","185,500","5,000",원(KRW),"92,465,564","17,198,594,904,000",
096775,SK이노베이션우,"122,500","0","0.00","122,500","122,000","4,491","550,837,000","122,000","124,000","121,500","5,000",원(KRW),"1,248,426","152,932,185,000",
001510,SK증권,"734","-8","1.08","735","734","2,230,454","1,643,307,719","743","743","731","500",원(KRW),"472,590,171","346,881,185,514",
001515,SK증권우,"3,525","100","2.92","3,530","3,525","513,324","1,797,076,325","3,425","3,620","3,370","500",원(KRW),"3,912,514","13,791,611,850",
285130,SK케미칼,"67,500","-1,000","1.46","67,500","67,400","38,037","2,576,099,100","68,400","68,900","67,200","5,000",원(KRW),"11,579,852","781,640,010,000",
28513K,SK케미칼우,"24,250","-50","0.21","24,250","24,050","398","9,600,000","24,450","24,450","23,950","5,000",원(KRW),"1,458,670","35,372,747,500",
017670,SK텔레콤,"260,000","2,000","0.78","260,500","260,000","261,731","68,031,143,500","258,500","262,000","258,000","500",원(KRW),"80,745,711","20,993,884,860,000",
000660,SK하이닉스,"75,900","2,000","2.71","75,900","75,800","3,349,965","253,945,506,700","75,400","76,400","74,700","5,000",원(KRW),"728,002,365","55,255,379,503,500",
005610,SPC삼립,"118,000","1,000","0.85","118,000","117,500","9,147","1,073,415,000","117,000","118,500","116,500","5,000",원(KRW),"8,629,009","1,018,223,062,000",
011810,STX,"16,050","300","1.90","16,200","16,050","87,796","1,425,095,200","15,700","16,700","15,700","2,500",원(KRW),"19,726,902","316,616,777,100",
077970,STX엔진,"7,240","40","0.56","7,240","7,200","11,698","84,787,930","7,200","7,300","7,170","2,500",원(KRW),"23,008,904","166,584,464,960",
071970,STX중공업,"7,200","-140","1.91","7,210","7,200","377,559","2,688,363,930","7,400","7,420","6,920","2,500",원(KRW),"28,081,731","202,188,463,200",
084870,TBH글로벌,"3,010","-10","0.33","3,015","3,010","19,298","57,779,110","3,050","3,050","2,965","500",원(KRW),"20,856,819","62,779,025,190",
002710,TCC동양,"2,200","20","0.92","2,200","2,190","10,299","22,631,250","2,200","2,240","2,180","1,000",원(KRW),"22,342,500","49,153,500,000",
024070,WISCOM,"2,950","25","0.85","2,950","2,940","4,356","12,653,270","2,925","2,950","2,875","500",원(KRW),"15,025,920","44,326,464,000",
037270,YG PLUS,"2,035","-15","0.73","2,035","2,030","51,757","105,807,860","2,050","2,070","2,025","500",원(KRW),"58,170,704","118,377,382,640",
000500,가온전선,"18,700","250","1.36","18,700","18,500","4,207","77,961,000","18,600","18,950","18,400","5,000",원(KRW),"4,160,347","77,798,488,900",
000860,강남제비스코,"25,900","-400","1.52","26,050","25,900","4,054","105,923,400","26,350","26,400","25,900","1,000",원(KRW),"6,500,000","168,350,000,000",
035250,강원랜드,"33,500","-500","1.47","33,500","33,450","382,803","12,784,143,550","34,000","34,100","33,200","500",원(KRW),"213,940,500","7,167,006,750,000",
011420,갤럭시아에스엠,"1,875","-40","2.09","1,875","1,870","38,629","72,913,460","1,935","1,935","1,855","500",원(KRW),"27,549,644","51,655,582,500",
002100,경농,"21,300","-100","0.47","21,300","21,250","1,130,624","24,200,923,300","21,700","21,850","21,000","500",원(KRW),"21,691,750","462,034,275,000",
009450,경동나비엔,"42,550","-50","0.12","42,600","42,550","24,312","1,035,329,750","42,600","42,950","42,300","1,000",원(KRW),"12,739,510","542,066,150,500",
267290,경동도시가스,"39,000","-100","0.26","39,000","38,850","8,453","325,541,300","39,150","39,150","37,800","2,500",원(KRW),"4,717,063","183,965,457,000",
012320,경동인베스트,"44,600","450","1.02","44,600","44,550","14,126","637,873,450","44,600","46,000","44,100","5,000",원(KRW),"2,365,023","105,480,025,800",
000050,경방,"11,050","50","0.45","11,050","11,000","3,514","38,591,550","11,050","11,050","10,900","500",원(KRW),"27,415,270","302,938,733,500",
214390,경보제약,"10,400","-100","0.95","10,400","10,350","43,439","453,506,700","10,550","10,650","10,350","500",원(KRW),"23,906,860","248,631,344,000",
012610,경인양행,"6,230","30","0.48","6,240","6,230","230,794","1,439,861,500","6,200","6,330","6,140","500",원(KRW),"40,396,365","251,669,353,950",
009140,경인전자,"32,650","0","0.00","32,700","32,650","4,217","135,988,200","32,600","33,600","31,550","5,000",원(KRW),"1,570,797","51,286,522,050",
013580,계룡건설,"25,700","-50","0.19","25,750","25,700","28,270","721,568,200","25,750","25,950","25,200","5,000",원(KRW),"8,930,907","229,524,309,900",
012200,계양전기,"3,735","-10","0.27","3,750","3,735","48,718","183,308,060","3,735","3,820","3,715","500",원(KRW),"32,600,000","121,761,000,000",
012205,계양전기우,"9,500","550","6.15","9,530","9,500","745,658","7,300,803,920","9,100","10,650","8,850","500",원(KRW),"1,400,000","13,300,000,000",
004200,고려개발,"5,080","-50","0.97","5,080","5,070","16,790","85,616,500","5,200","5,200","5,060","5,000",원(KRW),"30,438,889","154,629,556,120",
002140,고려산업,"2,420","25","1.04","2,425","2,420","129,233","312,863,790","2,395","2,445","2,390","1,000",원(KRW),"24,939,425","60,353,408,500",
010130,고려아연,"438,500","-2,000","0.45","439,500","438,500","45,773","20,204,244,500","437,500","445,000","435,500","5,000",원(KRW),"18,870,000","8,274,495,000,000",
002240,고려제강,"26,350","800","3.13","26,400","26,350","18,054","470,448,550","25,550","26,600","25,050","1,000",원(KRW),"20,000,000","527,000,000,000",
001290,골든브릿지증권,"2,510","60","2.45","2,510","2,490","322,545","807,317,375","2,515","2,550","2,435","1,000",원(KRW),"50,693,589","127,240,908,390",
009290,광동제약,"7,250","-70","0.96","7,260","7,250","41,298","300,386,430","7,340","7,350","7,230","1,000",원(KRW),"52,420,851","380,051,169,750",
017040,광명전기,"3,170","140","4.62","3,170","3,165","975,624","3,071,028,710","3,060","3,195","3,030","500",원(KRW),"43,337,615","137,380,239,550",
017900,광전자,"2,265","-30","1.31","2,270","2,265","117,290","265,703,175","2,295","2,305","2,245","500",원(KRW),"57,943,763","131,242,623,195",
037710,광주신세계,"204,500","5,500","2.76","204,500","204,000","655","132,445,000","201,500","204,500","198,500","5,000",원(KRW),"1,600,000","327,200,000,000",
030610,교보증권,"9,810","-20","0.20","9,810","9,800","38,117","374,452,690","9,790","9,900","9,770","5,000",원(KRW),"36,000,000","353,160,000,000",
007690,국도화학,"49,400","-600","1.20","49,400","49,250","9,616","471,320,650","50,000","50,100","48,550","5,000",원(KRW),"5,810,616","287,044,430,400",
005320,국동,"2,705","-60","2.17","2,710","2,700","119,435","324,762,030","2,785","2,785","2,685","500",원(KRW),"13,740,480","37,167,998,400",
001140,국보,"13,200","200","1.54","13,200","13,150","20,788","273,115,250","12,900","13,250","12,900","5,000",원(KRW),"1,682,304","22,206,412,800",
002720,국제약품,"4,500","-10","0.22","4,510","4,500","99,731","448,827,255","4,510","4,545","4,460","1,000",원(KRW),"18,057,107","81,256,981,500",
083420,그린케미칼,"3,540","-30","0.84","3,540","3,530","33,463","118,096,620","3,530","3,560","3,515","500",원(KRW),"20,000,000","70,800,000,000",
014530,극동유화,"3,450","-25","0.72","3,460","3,450","95,470","329,344,005","3,475","3,480","3,425","500",원(KRW),"34,869,420","120,299,499,000",
014280,금강공업,"23,000","350","1.55","23,200","23,000","12,273","281,857,000","22,900","23,700","22,600","5,000",원(KRW),"4,855,964","111,687,172,000",
014285,금강공업우,"36,400","-300","0.82","36,300","36,250","637","23,179,750","36,700","37,000","36,000","5,000",원(KRW),"117,975","4,294,290,000",
008870,금비,"65,900","-100","0.15","66,000","65,900","164","10,775,900","66,000","66,300","65,500","5,000",원(KRW),"1,000,000","65,900,000,000",
001570,금양,"2,280","-20","0.87","2,285","2,280","60,550","138,071,570","2,300","2,320","2,255","500",원(KRW),"43,226,540","98,556,511,200",
002990,금호산업,"13,450","400","3.07","13,500","13,450","245,486","3,278,085,700","13,200","13,550","13,100","5,000",원(KRW),"36,035,349","484,675,444,050",
002995,금호산업우,"27,300","1,000","3.80","27,300","26,850","14,494","397,836,250","26,300","28,800","26,200","5,000",원(KRW),"292,266","7,978,861,800",
011780,금호석유,"90,300","300","0.33","90,400","90,300","106,597","9,596,281,900","89,900","90,700","89,400","5,000",원(KRW),"30,467,691","2,751,232,497,300",
011785,금호석유우,"33,750","250","0.75","33,900","33,750","5,568","187,177,200","33,500","33,900","33,500","5,000",원(KRW),"3,023,486","102,042,652,500",
214330,금호에이치티,"6,830","0","0.00","6,830","6,800","132,755","901,929,030","6,830","6,910","6,700","500",원(KRW),"15,887,045","108,508,517,350",
001210,금호전기,"6,320","60","0.96","6,320","6,310","9,183","57,719,420","6,300","6,320","6,260","5,000",원(KRW),"6,976,569","44,091,916,080",
073240,금호타이어,"5,070","-10","0.20","5,080","5,070","407,228","2,070,213,690","5,100","5,130","5,060","5,000",원(KRW),"287,260,287","1,456,409,655,090",
092440,기신정기,"3,715","-50","1.33","3,720","3,715","21,908","80,997,405","3,785","3,790","3,550","500",원(KRW),"29,200,000","108,478,000,000",
000270,기아차,"35,850","-500","1.38","35,850","35,750","829,979","29,781,280,650","36,350","36,600","35,600","5,000",원(KRW),"405,363,347","14,532,275,989,950",
024110,기업은행,"14,350","100","0.70","14,400","14,350","1,136,012","16,389,258,950","14,250","14,500","14,250","5,000",원(KRW),"559,978,815","8,035,695,995,250",
013700,까뮤이앤씨,"1,560","-45","2.80","1,560","1,555","2,791,283","4,325,835,065","1,570","1,600","1,510","500",원(KRW),"45,152,280","70,437,556,800",
