번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분
267,214680,디알텍,032701,의료용 기기 제조업,"44,209,006","4,420,900,600","100",원(KRW)
268,263720,디앤씨미디어,105801,"서적, 잡지 및 기타 인쇄물 출판업","12,041,343","6,020,671,500","500",원(KRW)
269,109740,디에스케이,032902,특수 목적용 기계 제조업,"20,354,763","10,177,381,500","500",원(KRW)
270,033430,디에스티,032902,특수 목적용 기계 제조업,"52,155,077","5,215,507,700","100",원(KRW)
271,090710,디에스티로봇,032902,특수 목적용 기계 제조업,"69,878,191","13,975,638,200","200",원(KRW)
272,131030,디에이치피코리아,032102,의약품 제조업,"16,564,797","8,282,398,500","500",원(KRW)
273,196490,디에이테크놀로지,032902,특수 목적용 기계 제조업,"52,439,054","26,219,527,000","500",원(KRW)
274,066900,디에이피,032602,전자부품 제조업,"22,744,503","11,372,251,500","500",원(KRW)
275,127120,디엔에이링크,137001,자연과학 및 공학 연구개발업,"10,737,800","5,368,900,000","500",원(KRW)
276,092070,디엔에프,032004,기타 화학제품 제조업,"10,761,828","5,380,914,000","500",원(KRW)
277,101000,디엠씨,032902,특수 목적용 기계 제조업,"38,833,837","19,416,918,500","500",원(KRW)
278,134580,디엠티,032604,통신 및 방송 장비 제조업,"11,250,000","5,625,000,000","500",원(KRW)
279,039840,디오,032701,의료용 기기 제조업,"15,171,403","7,585,701,500","500",원(KRW)
280,079810,디이엔티,032902,특수 목적용 기계 제조업,"8,979,530","4,489,765,000","500",원(KRW)
281,227100,디자인,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2,660,910","1,330,455,000","500",원(KRW)
282,113810,디젠스,033003,자동차 신품 부품 제조업,"32,628,051","16,314,025,500","500",원(KRW)
283,043360,디지아이,032603,컴퓨터 및 주변장치 제조업,"9,000,000","4,500,000,000","500",원(KRW)
284,197140,디지캡,105802,소프트웨어 개발 및 공급업,"6,906,676","3,453,338,000","500",원(KRW)
285,106520,디지탈옵틱,032703,사진장비 및 광학기기 제조업,"50,495,842","25,247,921,000","500",원(KRW)
286,068930,디지털대성,168505,일반 교습 학원,"22,444,723","11,222,361,500","500",원(KRW)
287,033130,디지틀조선,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","37,115,267","18,557,633,500","500",원(KRW)
288,033310,디케이디앤아이,032509,기타 금속 가공제품 제조업,"21,972,411","10,986,205,500","500",원(KRW)
289,105740,디케이락,032901,일반 목적용 기계 제조업,"8,232,912","4,116,456,000","500",원(KRW)
290,263020,디케이앤디,032202,플라스틱제품 제조업,"7,681,025","3,840,512,500","500",원(KRW)
291,290550,디케이티,032602,전자부품 제조업,"8,231,333","4,115,666,500","500",원(KRW)
292,187220,디티앤씨,137209,기타 과학기술 서비스업,"9,854,054","4,927,027,000","500",원(KRW)
293,131180,딜리,032603,컴퓨터 및 주변장치 제조업,"29,350,000","2,935,000,000","100",원(KRW)
294,042510,라온시큐어,105802,소프트웨어 개발 및 공급업,"31,809,612","15,904,806,000","500",원(KRW)
295,050120,라이브플렉스,074604,생활용품 도매업,"83,243,054","41,621,527,000","500",원(KRW)
296,171120,라이온켐텍,032004,기타 화학제품 제조업,"15,386,005","7,693,002,500","500",원(KRW)
297,069540,라이트론,032604,통신 및 방송 장비 제조업,"14,168,017","7,084,008,500","500",원(KRW)
298,171010,램테크놀러지,032001,기초 화학물질 제조업,"11,461,279","5,730,639,500","500",원(KRW)
299,084650,랩지노믹스,137001,자연과학 및 공학 연구개발업,"9,103,295","4,551,647,500","500",원(KRW)
300,217500,러셀,032902,특수 목적용 기계 제조업,"31,812,000","3,181,200,000","100",원(KRW)
301,141080,레고켐바이오,137001,자연과학 및 공학 연구개발업,"10,589,882","5,294,941,000","500",원(KRW)
302,060300,레드로버,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","47,637,698","23,818,849,000","500",원(KRW)
303,038390,레드캡투어,147502,여행사 및 기타 여행보조 서비스업,"8,589,480","4,294,740,000","500",원(KRW)
304,228850,레이언스,032701,의료용 기기 제조업,"16,591,014","8,295,507,000","500",원(KRW)
305,238120,로고스바이오,032703,사진장비 및 광학기기 제조업,"3,594,724","1,797,362,000","500",원(KRW)
306,215100,로보로보,032809,기타 전기장비 제조업,"17,798,454","1,779,845,400","100",원(KRW)
307,090360,로보스타,032902,특수 목적용 기계 제조업,"9,750,000","4,875,000,000","500",원(KRW)
308,108490,로보티즈,032902,특수 목적용 기계 제조업,"11,251,000","5,625,500,000","500",원(KRW)
309,900260,로스웰,116409,기타 금융업,"90,781,250","675,265,221","0",중국위안(CNY)
310,067730,로지시스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","9,340,922","4,670,461,000","500",원(KRW)
311,071280,로체시스템즈,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","15,296,603","7,648,301,500","500",원(KRW)
312,038060,루멘스,032601,반도체 제조업,"47,276,784","23,638,392,000","500",원(KRW)
313,082800,루미마이크로,032601,반도체 제조업,"74,460,326","37,230,163,000","500",원(KRW)
314,085370,루트로닉,032701,의료용 기기 제조업,"25,214,480","13,113,619,500","500",원(KRW)
315,060240,룽투코리아,105802,소프트웨어 개발 및 공급업,"24,176,133","12,438,066,500","500",원(KRW)
316,058470,리노공업,032602,전자부품 제조업,"15,242,370","7,621,185,000","500",원(KRW)
317,039980,리노스,074704,"섬유, 의복, 신발 및 가죽제품 소매업","37,754,994","18,877,497,000","500",원(KRW)
318,016100,리더스코스메틱,032004,기타 화학제품 제조업,"18,170,414","9,085,207,000","500",원(KRW)
319,197210,리드,032902,특수 목적용 기계 제조업,"14,753,970","7,376,985,000","500",원(KRW)
320,012700,리드코프,074607,기타 전문 도매업,"26,749,230","13,777,741,000","500",원(KRW)
321,131100,리켐,032001,기초 화학물질 제조업,"4,553,965","2,276,982,500","500",원(KRW)
322,277070,린드먼아시아,116402,신탁업 및 집합투자업,"13,500,000","6,750,000,000","500",원(KRW)
323,042500,링네트,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","14,936,878","7,468,439,000","500",원(KRW)
324,219420,링크제니시스,105802,소프트웨어 개발 및 공급업,"10,000,000","1,000,000,000","100",원(KRW)
325,098120,마이크로컨텍솔,032602,전자부품 제조업,"8,312,766","4,156,383,000","500",원(KRW)
326,227950,마이크로텍,032902,특수 목적용 기계 제조업,"19,000,928","1,900,092,800","100",원(KRW)
327,147760,마이크로프랜드,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","10,819,866","5,409,933,000","500",원(KRW)
328,035480,마제스타,189102,유원지 및 기타 오락관련 서비스업,"45,529,070","22,764,535,000","500",원(KRW)
329,038290,마크로젠,137309,"그외 기타 전문, 과학 및 기술 서비스업","10,605,454","5,302,727,000","500",원(KRW)
330,267980,매일유업,031005,낙농제품 및 식용빙과류 제조업,"7,843,638","3,921,819,000","500",원(KRW)
331,005990,매일홀딩스,116409,기타 금융업,"13,718,304","6,859,152,000","500",원(KRW)
332,127160,매직마이크로,032602,전자부품 제조업,"58,822,777","5,882,277,700","100",원(KRW)
333,093520,매커스,074605,기계장비 및 관련 물품 도매업,"16,163,092","8,081,546,000","500",원(KRW)
334,141070,맥스로텍,032902,특수 목적용 기계 제조업,"24,866,457","12,433,228,500","500",원(KRW)
335,100590,머큐리,032604,통신 및 방송 장비 제조업,"14,763,600","7,381,800,000","500",원(KRW)
336,067280,멀티캠퍼스,168506,기타 교육기관,"5,926,779","2,963,389,500","500",원(KRW)
337,072870,메가스터디,105801,"서적, 잡지 및 기타 인쇄물 출판업","11,920,959","5,960,479,500","500",원(KRW)
338,215200,메가스터디교육,168505,일반 교습 학원,"11,761,880","1,176,188,000","100",원(KRW)
339,133750,메가엠디,168505,일반 교습 학원,"22,368,593","11,184,296,500","500",원(KRW)
340,041920,메디아나,032701,의료용 기기 제조업,"8,650,496","4,325,248,000","500",원(KRW)
341,086900,메디톡스,032101,기초 의약물질 및 생물학적 제제 제조업,"5,656,535","2,828,267,500","500",원(KRW)
342,078160,메디포스트,032101,기초 의약물질 및 생물학적 제제 제조업,"7,868,421","3,934,210,500","500",원(KRW)
343,065650,메디프론,074605,기계장비 및 관련 물품 도매업,"29,439,113","14,719,556,500","500",원(KRW)
344,021880,메이슨캐피탈,116409,기타 금융업,"99,184,408","49,592,204,000","500",원(KRW)
345,140410,메지온,137001,자연과학 및 공학 연구개발업,"8,641,708","4,320,854,000","500",원(KRW)
346,241770,메카로,032004,기타 화학제품 제조업,"9,991,140","5,245,570,000","500",원(KRW)
347,059210,메타바이오메드,032103,의료용품 및 기타 의약 관련제품 제조업,"23,862,351","11,931,175,500","500",원(KRW)
348,058110,멕아이씨에스,032701,의료용 기기 제조업,"5,361,500","2,680,750,000","500",원(KRW)
349,096640,멜파스,032602,전자부품 제조업,"21,257,151","10,628,575,500","500",원(KRW)
350,257370,명성티엔에스,032902,특수 목적용 기계 제조업,"6,370,000","3,185,000,000","500",원(KRW)
351,149940,모다,032604,통신 및 방송 장비 제조업,"21,160,409","10,580,204,500","500",원(KRW)
352,080420,모다이노칩,074704,"섬유, 의복, 신발 및 가죽제품 소매업","39,860,811","19,930,405,500","500",원(KRW)
353,080160,모두투어,147502,여행사 및 기타 여행보조 서비스업,"18,900,000","9,450,000,000","500",원(KRW)
354,100030,모바일리더,105802,소프트웨어 개발 및 공급업,"3,283,714","1,641,857,000","500",원(KRW)
355,087260,모바일어플라이언스,105802,소프트웨어 개발 및 공급업,"15,000,000","7,500,000,000","500",원(KRW)
356,101330,모베이스,032604,통신 및 방송 장비 제조업,"23,958,188","11,979,094,000","500",원(KRW)
357,250060,모비스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","32,171,314","3,217,131,400","100",원(KRW)
358,033200,모아텍,032602,전자부품 제조업,"14,331,185","7,665,592,500","500",원(KRW)
359,118990,모트렉스,033003,자동차 신품 부품 제조업,"27,250,545","2,725,054,500","100",원(KRW)
360,006920,모헨즈,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","10,920,000","5,460,000,000","500",원(KRW)
361,001810,무림SP,031701,"펄프, 종이 및 판지 제조업","22,137,500","11,068,750,000","500",원(KRW)
362,028040,미래SCI,032309,기타 비금속 광물제품 제조업,"30,812,358","15,406,179,000","500",원(KRW)
363,095500,미래나노텍,032202,플라스틱제품 제조업,"23,289,533","11,644,766,500","500",원(KRW)
364,218150,미래생명자원,031008,동물용 사료 및 조제식품 제조업,"18,671,428","1,867,142,800","100",원(KRW)
365,265480,미래에셋대우스팩1호,116601,금융 지원 서비스업,"4,840,000","484,000,000","100",원(KRW)
366,310200,미래에셋대우스팩2호,116601,금융 지원 서비스업,"3,050,000","305,000,000","100",원(KRW)
367,239340,미래에셋제5호스팩,116601,금융 지원 서비스업,"4,800,000","480,000,000","100",원(KRW)
368,049950,미래컴퍼니,032902,특수 목적용 기계 제조업,"7,864,540","3,932,270,000","500",원(KRW)
369,213090,미래테크놀로지,105802,소프트웨어 개발 및 공급업,"6,120,788","3,060,394,000","500",원(KRW)
370,207760,미스터블루,106309,기타 정보 서비스업,"24,505,004","2,450,500,400","100",원(KRW)
371,059090,미코,032601,반도체 제조업,"31,316,603","15,658,301,500","500",원(KRW)
372,201490,미투온,105802,소프트웨어 개발 및 공급업,"31,257,770","15,628,885,000","500",원(KRW)
373,214180,민앤지,106309,기타 정보 서비스업,"11,886,628","5,943,314,000","500",원(KRW)
374,206640,바디텍메드,032103,의료용품 및 기타 의약 관련제품 제조업,"23,418,328","23,418,328,000","1,000",원(KRW)
375,018700,바른손,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","16,417,365","16,417,365,000","1,000",원(KRW)
376,035620,바른손이앤에이,105802,소프트웨어 개발 및 공급업,"70,367,278","35,183,639,000","500",원(KRW)
377,064520,바른전자,032601,반도체 제조업,"66,419,511","33,209,755,500","500",원(KRW)
378,029480,바른테크놀로지,032604,통신 및 방송 장비 제조업,"32,795,285","16,397,642,500","500",원(KRW)
379,053030,바이넥스,032102,의약품 제조업,"31,731,048","15,865,524,000","500",원(KRW)
380,084990,바이로메드,137001,자연과학 및 공학 연구개발업,"15,956,260","7,978,130,000","500",원(KRW)
381,064550,바이오니아,032103,의료용품 및 기타 의약 관련제품 제조업,"20,624,568","10,312,284,000","500",원(KRW)
382,208710,바이오로그디바이스,032602,전자부품 제조업,"27,565,606","2,756,560,600","100",원(KRW)
383,142760,바이오리더스,137001,자연과학 및 공학 연구개발업,"15,960,310","7,980,155,000","500",원(KRW)
384,065940,바이오빌,032001,기초 화학물질 제조업,"43,987,186","21,993,593,000","500",원(KRW)
385,086820,바이오솔루션,032101,기초 의약물질 및 생물학적 제제 제조업,"7,847,126","3,923,563,000","500",원(KRW)
386,038460,바이오스마트,032602,전자부품 제조업,"19,978,940","9,989,470,000","500",원(KRW)
387,044480,바이오제네틱스,032201,고무제품 제조업,"10,954,777","5,477,388,500","500",원(KRW)
388,086040,바이오톡스텍,137001,자연과학 및 공학 연구개발업,"14,564,623","7,282,311,500","500",원(KRW)
389,032980,바이온,074603,음·식료품 및 담배 도매업,"46,607,494","23,303,747,000","500",원(KRW)
390,043150,바텍,032701,의료용 기기 제조업,"14,854,256","7,427,128,000","500",원(KRW)
391,267790,배럴,031401,봉제의복 제조업,"7,761,300","3,880,650,000","500",원(KRW)
392,046310,백금T&A,032604,통신 및 방송 장비 제조업,"15,212,256","7,606,128,000","500",원(KRW)
393,036620,버추얼텍,074607,기타 전문 도매업,"39,456,342","19,728,171,000","500",원(KRW)
394,066410,버킷스튜디오,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","13,447,181","6,723,590,500","500",원(KRW)
395,177350,베셀,032902,특수 목적용 기계 제조업,"11,192,368","5,596,184,000","500",원(KRW)
396,299910,베스파,105802,소프트웨어 개발 및 공급업,"7,986,521","3,993,260,500","500",원(KRW)
397,225530,보광산업,020702,기타 비금속광물 광업,"34,470,000","17,235,000,000","500",원(KRW)
398,250000,보라티알,074603,음·식료품 및 담배 도매업,"6,750,733","3,375,366,500","500",원(KRW)
399,014100,보령메디앙스,032004,기타 화학제품 제조업,"11,800,000","5,900,000,000","500",원(KRW)
400,006910,보성파워텍,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","45,854,719","22,927,359,500","500",원(KRW)
401,226340,본느,032004,기타 화학제품 제조업,"29,097,696","2,909,769,600","100",원(KRW)
402,014470,부방,116409,기타 금융업,"47,293,490","23,646,745,000","500",원(KRW)
403,008470,부스타,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","8,404,800","4,202,400,000","500",원(KRW)
404,100120,뷰웍스,032701,의료용 기기 제조업,"10,001,865","5,000,932,500","500",원(KRW)
405,066980,브레인콘텐츠,106309,기타 정보 서비스업,"158,418,281","79,209,140,500","500",원(KRW)
406,064480,브리지텍,105802,소프트웨어 개발 및 공급업,"11,952,500","6,176,250,000","500",원(KRW)
407,251630,브이원텍,032902,특수 목적용 기계 제조업,"7,516,090","3,758,045,000","500",원(KRW)
408,033560,블루콤,032605,영상 및 음향기기 제조업,"18,088,047","9,600,000,000","500",원(KRW)
409,121800,비덴트,032604,통신 및 방송 장비 제조업,"27,873,523","13,936,761,500","500",원(KRW)
410,148140,비디아이,032901,일반 목적용 기계 제조업,"7,920,750","3,960,375,000","500",원(KRW)
411,200780,비씨월드제약,032102,의약품 제조업,"8,008,318","1,601,663,600","200",원(KRW)
412,141000,비아트론,032902,특수 목적용 기계 제조업,"12,114,710","6,057,355,000","500",원(KRW)
413,090460,비에이치,032602,전자부품 제조업,"31,379,776","15,689,888,000","500",원(KRW)
414,083650,비에이치아이,032901,일반 목적용 기계 제조업,"26,000,000","13,000,000,000","500",원(KRW)
415,086670,비엠티,032901,일반 목적용 기계 제조업,"8,146,529","4,073,264,500","500",원(KRW)
416,138580,비즈니스온,105802,소프트웨어 개발 및 공급업,"9,544,940","4,772,470,000","500",원(KRW)
417,082920,비츠로셀,032802,일차전지 및 축전지 제조업,"19,590,431","9,795,215,500","500",원(KRW)
418,054220,비츠로시스,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","48,288,404","24,144,202,000","500",원(KRW)
419,042370,비츠로테크,116409,기타 금융업,"22,353,873","11,176,936,500","500",원(KRW)
420,032850,비트컴퓨터,105802,소프트웨어 개발 및 공급업,"16,623,293","8,311,646,500","500",원(KRW)
421,238200,비피도,031007,기타 식품 제조업,"4,090,000","2,045,000,000","500",원(KRW)
422,093190,빅솔론,032603,컴퓨터 및 주변장치 제조업,"19,238,905","9,619,452,500","500",원(KRW)
423,065450,빅텍,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","24,500,000","4,900,000,000","200",원(KRW)
424,072950,빛샘전자,032602,전자부품 제조업,"6,000,000","3,000,000,000","500",원(KRW)
425,143240,사람인에이치알,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","11,634,263","5,817,131,500","500",원(KRW)
426,100090,삼강엠앤티,032401,1차 철강 제조업,"26,425,409","13,212,704,500","500",원(KRW)
427,122350,삼기오토모티브,033003,자동차 신품 부품 제조업,"30,827,256","3,082,725,600","100",원(KRW)
428,014970,삼륭물산,031702,"골판지, 종이 상자 및 종이용기 제조업","15,125,000","7,562,500,000","500",원(KRW)
429,018310,삼목에스폼,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","14,700,000","7,350,000,000","500",원(KRW)
430,053700,삼보모터스,033003,자동차 신품 부품 제조업,"14,907,203","7,453,601,500","500",원(KRW)
431,009620,삼보산업,032402,1차 비철금속 제조업,"4,125,000","2,062,500,000","500",원(KRW)
432,023600,삼보판지,031701,"펄프, 종이 및 판지 제조업","14,700,000","7,350,000,000","500",원(KRW)
433,111870,삼본정밀전자,032605,영상 및 음향기기 제조업,"51,372,000","25,686,000,000","500",원(KRW)
434,309930,삼성머스트스팩3호,116601,금융 지원 서비스업,"4,590,000","459,000,000","100",원(KRW)
435,291230,삼성스팩2호,116601,금융 지원 서비스업,"7,550,000","755,000,000","100",원(KRW)
436,009300,삼아제약,032102,의약품 제조업,"6,370,000","6,370,000,000","1,000",원(KRW)
437,225190,삼양옵틱스,032703,사진장비 및 광학기기 제조업,"10,038,600","5,019,300,000","500",원(KRW)
438,054540,삼영엠텍,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","13,000,000","6,772,413,500","500",원(KRW)
439,065570,삼영이엔씨,032604,통신 및 방송 장비 제조업,"8,800,000","4,400,000,000","500",원(KRW)
440,082660,삼우엠스,032604,통신 및 방송 장비 제조업,"42,097,104","21,048,552,000","500",원(KRW)
441,073640,삼원테크,032509,기타 금속 가공제품 제조업,"52,181,840","5,218,184,000","100",원(KRW)
442,032280,삼일,084903,도로 화물 운송업,"16,213,590","16,213,590,000","1,000",원(KRW)
443,002290,삼일기업공사,064101,건물 건설업,"12,400,000","6,200,000,000","500",원(KRW)
444,037460,삼지전자,032604,통신 및 방송 장비 제조업,"16,318,522","8,309,261,000","500",원(KRW)
445,032750,삼진,032604,통신 및 방송 장비 제조업,"6,000,000","3,000,000,000","500",원(KRW)
446,054090,삼진엘앤디,033309,그외 기타 제품 제조업,"24,959,232","12,479,616,000","500",원(KRW)
447,000250,삼천당제약,032102,의약품 제조업,"22,105,813","11,052,906,500","500",원(KRW)
448,024950,삼천리자전거,074604,생활용품 도매업,"13,273,577","6,636,788,500","500",원(KRW)
449,038500,삼표시멘트,032309,기타 비금속 광물제품 제조업,"107,357,173","53,678,586,500","500",원(KRW)
450,017480,삼현철강,032401,1차 철강 제조업,"15,702,890","8,551,445,000","500",원(KRW)
451,046390,삼화네트웍스,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","42,967,933","8,593,586,600","200",원(KRW)
452,027580,상보,032602,전자부품 제조업,"28,339,847","14,169,923,500","500",원(KRW)
453,038540,상상인,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","47,748,397","47,748,397,000","1,000",원(KRW)
454,091580,상신이디피,032802,일차전지 및 축전지 제조업,"12,665,050","6,332,525,000","500",원(KRW)
455,263810,상신전자,032602,전자부품 제조업,"8,117,336","4,058,668,000","500",원(KRW)
456,089980,상아프론테크,032202,플라스틱제품 제조업,"14,263,536","7,131,768,000","500",원(KRW)
457,042940,상지카일룸,064203,전기 및 통신 공사업,"36,840,456","18,420,228,000","500",원(KRW)
458,042600,새로닉스,032602,전자부품 제조업,"12,423,574","6,211,787,000","500",원(KRW)
459,263540,샘코,033103,"항공기,우주선 및 부품 제조업","7,936,681","3,968,340,500","500",원(KRW)
460,038070,서린바이오,074607,기타 전문 도매업,"6,900,516","3,450,258,000","500",원(KRW)
461,006730,서부T&D,074608,상품 종합 도매업,"51,871,207","25,935,603,500","500",원(KRW)
462,079650,서산,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","20,000,000","2,000,000,000","100",원(KRW)
463,100660,서암기계공업,032901,일반 목적용 기계 제조업,"12,600,000","6,300,000,000","500",원(KRW)
464,012860,서연전자,033003,자동차 신품 부품 제조업,"27,000,000","13,500,000,000","500",원(KRW)
465,019770,서연탑메탈,032902,특수 목적용 기계 제조업,"11,650,000","5,825,000,000","500",원(KRW)
466,043710,서울리거,137103,광고업,"25,115,308","12,557,654,000","500",원(KRW)
467,046890,서울반도체,032601,반도체 제조업,"58,305,400","29,152,700,000","500",원(KRW)
468,063170,서울옥션,074601,상품 중개업,"16,917,500","8,458,750,000","500",원(KRW)
469,027040,서울전자통신,033309,그외 기타 제품 제조업,"64,764,286","32,382,143,000","500",원(KRW)
470,018680,서울제약,032102,의약품 제조업,"8,485,499","4,242,749,500","500",원(KRW)
471,093920,서원인텍,032604,통신 및 방송 장비 제조업,"18,600,000","9,300,000,000","500",원(KRW)
472,189860,서전기전,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","9,698,780","4,849,390,000","500",원(KRW)
473,178320,서진시스템,032604,통신 및 방송 장비 제조업,"18,100,666","9,050,333,000","500",원(KRW)
474,122690,서진오토모티브,033003,자동차 신품 부품 제조업,"19,541,246","9,770,623,000","500",원(KRW)
475,140070,서플러스글로벌,074605,기계장비 및 관련 물품 도매업,"36,988,000","3,698,800,000","100",원(KRW)
476,011370,서한,064101,건물 건설업,"100,894,865","50,447,432,500","500",원(KRW)
477,065710,서호전기,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","5,150,000","2,575,000,000","500",원(KRW)
478,035890,서희건설,064101,건물 건설업,"173,467,745","86,733,872,500","500",원(KRW)
479,003100,선광,085209,기타 운송관련 서비스업,"6,600,000","6,600,000,000","1,000",원(KRW)
480,123420,선데이토즈,105802,소프트웨어 개발 및 공급업,"9,569,842","4,784,921,000","500",원(KRW)
481,171090,선익시스템,032902,특수 목적용 기계 제조업,"8,999,295","4,499,647,500","500",원(KRW)
482,014620,성광벤드,032401,1차 철강 제조업,"28,600,000","14,300,000,000","500",원(KRW)
483,037350,성도이엔지,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","15,470,000","7,735,000,000","500",원(KRW)
484,081580,성우전자,032604,통신 및 방송 장비 제조업,"15,508,143","7,754,071,500","500",원(KRW)
485,045300,성우테크론,032602,전자부품 제조업,"9,054,055","4,527,027,500","500",원(KRW)
486,015750,성우하이텍,033003,자동차 신품 부품 제조업,"80,000,000","40,000,000,000","500",원(KRW)
487,080470,성창오토텍,033003,자동차 신품 부품 제조업,"7,300,000","3,650,000,000","500",원(KRW)
488,043260,성호전자,032602,전자부품 제조업,"30,912,611","15,456,305,500","500",원(KRW)
489,053060,세동,033003,자동차 신품 부품 제조업,"21,411,000","10,705,500,000","500",원(KRW)
490,017510,세명전기,032509,기타 금속 가공제품 제조업,"15,246,000","7,623,000,000","500",원(KRW)
491,214310,세미콘라이트,032601,반도체 제조업,"65,340,682","6,534,068,200","100",원(KRW)
492,011560,세보엠이씨,064202,건물설비 설치 공사업,"10,530,000","5,265,000,000","500",원(KRW)
493,100700,세운메디칼,032103,의료용품 및 기타 의약 관련제품 제조업,"43,800,000","4,380,000,000","100",원(KRW)
494,234100,세원,033003,자동차 신품 부품 제조업,"22,382,985","2,238,298,500","100",원(KRW)
495,024830,세원물산,033003,자동차 신품 부품 제조업,"8,350,000","4,175,000,000","500",원(KRW)
496,258830,세종메디칼,032701,의료용 기기 제조업,"6,777,741","3,388,870,500","500",원(KRW)
497,036630,세종텔레콤,106102,전기 통신업,"600,326,126","300,163,063,000","500",원(KRW)
498,039310,세중,147502,여행사 및 기타 여행보조 서비스업,"18,121,667","9,060,833,500","500",원(KRW)
499,067770,세진티에스,032602,전자부품 제조업,"8,396,593","4,198,296,500","500",원(KRW)
500,053450,세코닉스,032703,사진장비 및 광학기기 제조업,"11,248,911","5,624,455,500","500",원(KRW)
501,252500,세화피앤씨,032004,기타 화학제품 제조업,"20,743,195","2,074,319,500","100",원(KRW)
502,049180,셀루메드,032101,기초 의약물질 및 생물학적 제제 제조업,"20,428,011","10,214,005,500","500",원(KRW)
503,268600,셀리버리,137001,자연과학 및 공학 연구개발업,"7,612,607","3,806,303,500","500",원(KRW)
504,108860,셀바스AI,105802,소프트웨어 개발 및 공급업,"22,055,945","11,027,972,500","500",원(KRW)
505,208370,셀바스헬스케어,032701,의료용 기기 제조업,"13,147,071","6,573,535,500","500",원(KRW)
506,068760,셀트리온제약,032102,의약품 제조업,"34,065,904","17,032,952,000","500",원(KRW)
507,091990,셀트리온헬스케어,074607,기타 전문 도매업,"140,526,549","140,526,549,000","1,000",원(KRW)
508,053110,소리바다,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","56,357,072","28,178,536,000","500",원(KRW)
509,032680,소프트센,074605,기계장비 및 관련 물품 도매업,"32,729,359","16,436,108,000","500",원(KRW)
510,066910,손오공,033304,"인형,장난감 및 오락용품 제조업","21,896,161","10,948,080,500","500",원(KRW)
511,043100,솔고바이오,032701,의료용 기기 제조업,"161,725,785","80,862,892,500","500",원(KRW)
512,154040,솔루에타,032602,전자부품 제조업,"12,086,586","6,043,293,000","500",원(KRW)
513,035610,솔본,137105,회사 본부 및 경영 컨설팅 서비스업,"27,345,997","13,672,998,500","500",원(KRW)
514,036830,솔브레인,032004,기타 화학제품 제조업,"17,398,271","8,699,135,500","500",원(KRW)
515,230980,솔트웍스,105802,소프트웨어 개발 및 공급업,"12,625,406","1,262,540,600","100",원(KRW)
516,086980,쇼박스,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","62,600,000","31,300,000,000","500",원(KRW)
517,050960,수산아이앤티,105802,소프트웨어 개발 및 공급업,"6,751,000","3,375,500,000","500",원(KRW)
518,084180,수성,032901,일반 목적용 기계 제조업,"12,194,290","6,097,145,000","500",원(KRW)
519,058530,슈펙스비앤피,074604,생활용품 도매업,"58,787,316","29,393,658,000","500",원(KRW)
520,236200,슈프리마,032604,통신 및 방송 장비 제조업,"7,080,273","3,540,136,500","500",원(KRW)
521,094840,슈프리마에이치큐,116409,기타 금융업,"10,471,840","5,235,920,000","500",원(KRW)
522,192440,슈피겐코리아,033309,그외 기타 제품 제조업,"6,216,363","3,108,181,500","500",원(KRW)
523,099440,스맥,032902,특수 목적용 기계 제조업,"27,220,484","13,610,242,000","500",원(KRW)
524,033790,스카이문스테크놀로지,032604,통신 및 방송 장비 제조업,"17,117,100","8,558,550,000","500",원(KRW)
525,159910,스킨앤스킨,032004,기타 화학제품 제조업,"115,372,497","11,537,249,700","100",원(KRW)
526,115570,스타플렉스,032202,플라스틱제품 제조업,"6,453,734","3,226,867,000","500",원(KRW)
527,008800,스튜디오 썸머,032302,"내화, 비내화 요업제품 제조업","31,881,850","15,940,925,000","500",원(KRW)
